,Unnamed: 0,app_ver_name,reviewer_language,device,review_month,star_rating,review_text,sentiment,topic,detail_topic
7769,7769,4.4.7,id,1601,6,1,mau daftar tapi no hp nya sudah ke daftar terus padahal belum pernah daftar,negatif,registrasilogin,registrasi
7770,7770,4.4.7,id,a7y17lte,6,5,sangat mudah di gunakan,positif,feedback,baik
7771,7771,unknown,id,RMX1851,6,5,mantap,positif,feedback,baik
7772,7772,4.4.7,id,sweet,6,5,sangat membantu kita bisa beli tiket dimana saja kapan saja mudah untuk pembayaran selain itu kita juga bisa memilih tempat duduk sendiri terima kasih kai access,positif,feedback,baik
7773,7773,4.4.7,id,A37f,6,1,ini tiket kai kenapa sih udah di update malah memberatkan udah lemot banget kalo di update makin lemot mending jangan diperbarui deh saya mau pilih kursi aja sampai tidak bisa bisa,negatif,pemesanan,errorpemesanan
7774,7774,4.4.7,id,a31,6,2,pembatalan harusnya uangnya langsung kembali tanpa menunggu hari karena nilainya sudah dipotong biaya pembatalan,negatif,feedback,lain
7775,7775,4.4.7,id,a51,6,1,kok jadwalnya tidak ada sih,negatif,pemesanan,getjadwal
7776,7776,4.4.7,id,on7xelte,6,4,kenapa susah sekali mau pesan kereta,negatif,pemesanan,errorpemesanan
7777,7777,4.4.7,id,OP4F2F,6,2,lemot,negatif,error,error
7778,7778,4.3.7,id,OP4C7D,6,1,saya waktu itu cancel tiket udah pembatalan suruh kasih norek nanti katanya uang balik berapa persen tapi sepersepun tidak balik mana aku pesannya banyak mahal lagi karena terlalu sibuk kerja belum keurus males ribet lah yaudah saya ikhlasin,negatif,feedback,lain
7779,7779,unknown,en,whyred,6,3,cara ganti nomor telepon di kai access gimana ya saya sudah pencet menu profil dan ingin ubah nomor telepon tapi tidak bisa di klik,negatif,pengaturan,editprofil
7780,7780,4.4.7,id,1904,6,5,sangat terbantu saya dalam cari tiket kereta dari jakarta ke yogyakarta atau sebaliknya terima kasih,positif,feedback,baik
7781,7781,unknown,id,rolex,6,5,mudah pesan tiket by online tinggal bayar di indomaret tuker struk pembayaran pas hari simpel dan hemat waktu,positif,feedback,baik
7782,7782,4.4.7,id,olivelite,6,5,perjalanan menuju surga,netral,feedback,lain
7783,7783,unknown,id,a50,6,5,mantap sesuai,positif,feedback,baik
7784,7784,4.4.7,id,CPH1909,6,5,pelayanan terbaik,positif,feedback,baik
7785,7785,unknown,id,1724,6,5,good,positif,feedback,baik
7786,7786,4.4.7,en,m51,6,5,mantap,positif,feedback,baik
7787,7787,4.4.7,id,1603,6,1,kecewa pemberitahuan tidak update untuk syarat perjalanan ka medan info persyaratan keberangkatan tanggal mei sd mei wajib membawa bukti surat antigen dan kita pesan tiket tanggal juni untuk keberangkatan juni tidak ada syarat keberangkatan begitu pesan dan sampai di stasiun udah ada aja info syarat keberangkatan tak becus,negatif,feedback,lain
7788,7788,4.4.7,id,1808,6,4,aplikasi mengecewakan gangguan terus saya selalu pakai aplikasi untuk berpergian tanjung karang ke kotabumi kenapa sering gangguan saya harap bisa cepat diperbaiki aplikasi kai access ini agar tidak banyak pelanggan kalian yang kecewa,negatif,feedback,lain
7789,7789,4.4.7,id,1817,6,2,saya sudah masuk login akan tetapi untuk melihat tanggal dan jadwal tidak bisa tolong dong kai access saya mau lihat jadwal dan pemesanan ini tidak bisa sudah seminggu ini bagaimana ini padahal saya suka sekali naik ka terima kasih,negatif,pemesanan,getjadwal
7790,7790,4.4.7,id,1820,6,5,lebih nyaman dan pemesanan langsung update,positif,feedback,baik
7791,7791,4.4.7,id,RMX1851,6,5,ini udah bagus banget cuman kalau bisa ditambahkan lagi fitur rute nya biar kita lebih paham berapa stasiun yang dilewatin atau lewat stasiun mana aja kereta yang kita naikin,netral,pemesanan,getjadwal
7792,7792,4.4.7,id,2026,6,3,tolong waktu pemesanannya jangan terlalu singkat rumah ku tidak dempetan sama indomaret terima kasih,netral,pemesanan,errorpemesanan
7793,7793,unknown,id,OP4F11L1,6,5,oke,positif,feedback,baik
7794,7794,4.4.7,id,A1601,6,5,transportasi terbaik,positif,feedback,lain
7795,7795,4.4.7,id,a31,6,1,saya mau pesan kerta lokal buat tanggal kok tidak bisa bisa yah dan cek kode pemesanan tiket juga tidak bisa,negatif,pemesanan,errorpemesanan
7796,7796,4.4.7,id,cereus,6,5,jayalah kai,positif,feedback,lain
7797,7797,4.4.7,id,a51,6,3,halo cara ubah no hp gimana ya setiap ganti data forbidden terus,negatif,pengaturan,editprofil
7798,7798,4.4.1,en,r8s,6,5,ui yang bagus ux yang menyenangkan dan disitu ada fitur spesial yang dapat kamu temukan hanya di aplikasi ini terkait booking tiket kereta aplikasi bagus bintang,positif,feedback,baik
7799,7799,4.4.5,id,CPH1609,6,5,terbantu banget sekarang kalau naik kereta lokal dari cikampek tidak perlu ngantri tiket atau takut kehabisan tiket terima kasih kai,positif,feedback,baik
7800,7800,unknown,id,1807,6,5,memuaskan,positif,feedback,baik
7801,7801,4.4.8,id,A1601,6,4,agak lambat,negatif,error,error
7802,7802,4.4.7,id,joyeuse,6,2,pembayaran via online banyak gagalnya dan setelah gagal tidak ada opsi pembayaran ulang ke atm biasa juga sudah tidak bisa kacau,negatif,pembayaran,errorpembayaran
7803,7803,4.4.1,id,e53g,6,3,belum dicoba,netral,feedback,lain
7804,7804,4.4.7,id,noblelte,6,5,ok,positif,feedback,baik
7805,7805,4.4.8,en,j7y17lte,6,1,aplikasi ya ngebug nggak bisa login,negatif,registrasilogin,login
7806,7806,4.4.7,en,a70q,6,3,cimekar dan padalarang kok gaada ya,negatif,pemesanan,getjadwal
7807,7807,4.4.8,id,begonia,6,5,aplikasi sip,positif,feedback,baik
7808,7808,unknown,id,sunny,6,1,aplikasi jelek daftar aplikasi ini sudah ribuan tapi tetap saja tidak bisa bisa padahal data dan cara sudah benar dan sudah ikut petunjuk yang diberikan jadwal keberangkatan juga sering berubah ubah yang tadinya jam pagi bisa maju jadi jam pagi yang tadinya jam siang bisa mau jadi jam pagi menurutku tidak konsisten banget dan ribetnya dibikin bikin,negatif,registrasilogin,registrasi
7809,7809,4.4.8,id,ASUS_X00T_2,6,2,sudah mau bayar pilih metode pembayaran karena salah pilih terus coba balik lagi mau ganti metode malah tidak bisa coba dari cek pemesanan buat bayar pesanan yang sudah di pesan tadi tetep tidak bisa perlu diperbaiki lagi untuk pembayaran nya,negatif,pembayaran,errorpembayaran
7810,7810,unknown,id,a6lte,6,3,gimana cara reschedule kereta lokal via aplikasi apakah tidak di dukung karena saya cuman bisa reschedule kereta intercity saja mohon di jawab,negatif,pemesanan,editpemesanan
7811,7811,4.4.7,id,on7xelte,6,5,sambil tiduran bisa beli tiket tidak perlu berdesak desakan,positif,feedback,baik
7812,7812,4.4.8,id,santoni,6,1,kenapa susah sekali untuk register padahal udah coba pakai email baru dan nomor baru password juga udah diganti kenapa nggak bisa terus,negatif,registrasilogin,registrasi
7813,7813,4.4.8,id,whyred,6,1,kok tidak bisa pesan kereta mau pesan juga tidak bisa tidak muncul jadwal nya tolong di perbaiki,negatif,pemesanan,getjadwal
7814,7814,4.4.8,id,HWDUA-M,6,1,mau bayar susah banget sih,negatif,pembayaran,errorpembayaran
7815,7815,4.4.7,id,ADVAN_G5,6,5,jelek banget suka tiba tiba logout,negatif,registrasilogin,login
7816,7816,unknown,id,ADVAN_G5,6,5,terus saldo di link udah keambil tapi tiket tidak ada jelek,negatif,pembayaran,paymentnotif
7817,7817,4.4.8,en,m30s,6,5,buruk,positif,feedback,baik
7818,7818,4.4.8,id,OP4F43L1,6,5,mantap,positif,feedback,baik
7819,7819,4.4.8,id,A37f,6,5,assalamualaikum maaf sebelum nya saya pengguna baru kenapa pembayarannya bisa pakai debit mandiri doang saya punya nya debit bca mohon bantuan nya kak terima kasih,negatif,pembayaran,metodebayar
7820,7820,4.4.7,id,2027,6,4,kenapa sekarang mau pesan tiket ka lokal kebumen yogyakarta bandara yia pakai kai access nggak keluar nomor kursinya malah tulisannya tanpa kursi padahal pas awal pesan tiket tulisannya tersedia coba dijelaskan karena saya sebentar lagi mau ke yogyakarta pakai ka bandara yia dan bawa bayi oke terima kasih infonya,negatif,pemesanan,errorpemesanan
7821,7821,4.4.8,id,tissot_sprout,6,1,untuk pembelian tiket ka lokal kenapa di batasi tiket saja ketika saya mau beli tiket otomatis saya harus bayar tiket di karenakan penumpang tidak bisa di ubah rugi banget kan itupun harus ganti hp lain untuk pesan lagi sungguh mengecewakan mohon di perbaiki aplikasinya,negatif,pemesanan,maxpemesanan
7822,7822,4.4.8,id,begonia,6,2,tes genose di stasiun kroya terlambat bukanya jam pagi masih belum buka padahal keberangkatan kereta pukul ,negatif,feedback,lain
7823,7823,4.4.7,id,a71,6,5,baik,positif,feedback,baik
7824,7824,4.4.6,id,2037,6,5,jos,positif,feedback,baik
7825,7825,4.4.7,id,vince,6,5,good,positif,feedback,baik
7826,7826,4.4.8,id,A1601,6,1,aplikasinya sebenarnya bagus tapi perlu di garis bawahi sebagai pemilik akun ia harus jadi penumpang pertama dulu baru bisa mesenin buat orang tua atau orang lain sebenarnya gausah kayak gitu tidak perlu pemilik akun jadi penumpang pertama dulu buat bisa pesenin tiket buat orang lain atau orang tua karena kebutuhan orang beda beda kasian orang tua atau orang lain yang gaptek mohon di perbaiki sistemnya,negatif,pemesanan,bookbedaid
7827,7827,4.4.8,id,j4lte,6,5,dalam pelayanan mendukung banget,positif,feedback,baik
7828,7828,4.4.7,id,citerus,6,5,aplikasi yang berguna dan lebih praktis mohon ditingkatkan soal pelayanan dan fitur fitur terbaru saya mau kasih masukan soal metode ganti pembayaran soal nya kalau ganti pembayaran tuh ribet harus diulangi dari awal harus nya dipermudah gitu,netral,pembayaran,errorpembayaran
7829,7829,4.4.8,en,HWCLT,6,1,aplikasi publik paling lemot letoy gedein server maksimalkan kinerja dengan aplikasi taktis praktis cepat guna,negatif,error,error
7830,7830,4.4.7,id,1820,6,5,sangat membantu,positif,feedback,baik
7831,7831,4.4.7,id,a50s,6,5,mohon ditambah lagi cara pembayaran untuk kereta lokal seperti gopay ovo maupun transfer bank via virtual account thanks,netral,pembayaran,metodebayar
7832,7832,4.4.8,en,ASUS_X00LD_1,6,2,saya tidak bisa membelikan tiket untuk orang lain karena penumpang pertama langsung ke nama account tidak bisa diganti ke mama penumpang yang sudah saya tambahkan masa saya harus ikut pergi,negatif,pemesanan,bookbedaid
7833,7833,4.4.8,id,a12,6,1,aplikasinya lemot masa buka aplikasi lemot banget,negatif,error,error
7834,7834,4.4.8,id,1806,6,5,sangat baik,positif,feedback,baik
7835,7835,4.4.7,en,CPH1909,6,5,nice,positif,feedback,baik
7836,7836,4.4.7,id,merlin,6,1,untuk keberangkatan kereta jarak jauh yang berangkat sangat minim sekali untuk kai tolong di perbanyak kereta jarak jauh keberangkatan pagi,negatif,feedback,lain
7837,7837,4.4.4,id,a20s,6,5,bismillah,netral,feedback,lain
7838,7838,4.4.8,id,m30s,6,4,enaknya pakai kai access tuh tidak kena biaya tambahan admin tidak perlu cetak tiket tinggal scan tapi kenapa sekarang tidak ada option pembayaran melalui atm bca,negatif,pembayaran,metodebayar
7839,7839,4.4.7,id,1904,6,5,mantap lebih ditingkatkan lagi,positif,feedback,baik
7840,7840,4.3.1,id,OP4BFB,6,5,aplikasi ini sangat membantu apalagi untuk kalian yang butuh tiket tujuan jauh maupun dekat supaya tidak antri,positif,feedback,baik
7841,7841,4.4.8,id,1820,6,3,cara merubah jadwal bagaimana sudah saya coba dan berbeda dengan yang saya cari di google,netral,pemesanan,editpemesanan
7842,7842,4.4.7,id,RMX2185,6,5,best transportasi,positif,feedback,lain
7843,7843,4.4.8,id,begonia,6,1,saat klik bayar selalu error kadaluwarsa padahal baru juga pesan menit,negatif,pembayaran,errorpembayaran
7844,7844,4.3.3,id,OP4C72L1,6,5,sangat membantu,positif,feedback,baik
7845,7845,4.3.3,id,OP4C4BL1,6,5,kenapa setelah pemesanan mau pembayaran pasti logout otomatis dan harus mengulang lagi seperti itu padahal dah lama pakai aplikasi kai access tapi baru kali nih booking tiket malah tidak semudah dulu,negatif,pembayaran,errorpembayaran
7846,7846,unknown,id,j5y17ltedx,6,5,mantap,positif,feedback,baik
7847,7847,4.4.3,id,j8y18lte,6,5,butuh update lagi pilihan pembayaran harus di tambah,negatif,pembayaran,metodebayar
7848,7848,4.4.7,id,a12,6,3,min untuk tiket lokal update masalah pemesanannya lagi kalau bisa masa dari jam keberangkatan yang sama dari stasiun awal sampai akhir tidak ada yang turun sama sekali soalnya saya mau pesan tiket selalu tidak tersedia di jam keberangkatan yang sama pasti di setiap stasiun ada yang turun juga kan harusnya ketika ada yang turun setidaknya tiket dengan keberangkatan jam yang sama pasti tersedia kursi yang kosong kan terima kasih,negatif,pemesanan,getjadwal
7849,7849,4.4.7,id,1606,6,1,kena kena cas,negatif,feedback,lain
7850,7850,4.4.7,id,1902,6,4,sulit,negatif,feedback,lain
7851,7851,4.4.8,id,a02q,6,2,sempet error di pembayaran tiba tiba tidak ada pilihan buat bayar pake cara apa ngelag kaya loading,negatif,pembayaran,errorpembayaran
7852,7852,4.4.8,id,RMX1911,6,5,cara bayar yang cukup menyusahkan tidak ada menu ubah cara pembayaran menu pembatalan jadi terpaksa harus booking ulang dari menu awal akhirnya terjadi tiket atau nomor seat yang seolah sudah terisi padahal masih menunggu pembayaran semoga menjadi perhatian dan bisa lebih mudah dalam bertransaksi terima kasih,negatif,pembayaran,errorpembayaran
7853,7853,4.4.7,id,RMX1911,6,1,sering logout sendiri mau masuk lagi tidak biasa padahal akun nya sama kaya sebelumnya tapi di tolak,negatif,registrasilogin,login
7854,7854,4.4.4,id,OP4B79L1,6,5,nyaman,positif,feedback,baik
7855,7855,4.4.8,id,RECE4244,6,1,saya mau perbarui data kok malah tidak bisa setiap mau pesan tiket juga ada tulisan id num already exist,negatif,pemesanan,errorpemesanan
7856,7856,4.4.8,id,1714,6,2,susah untuk daftar,negatif,registrasilogin,registrasi
7857,7857,4.4.8,id,ASUS_X00R_5,6,1,kenapa sekarang tidak bisa pesan padahal dulu enak banget ini aplikasi sekarang gua daftar baru sudah oke tapi tidak bisa pesan tiket alasannya data gua coba pake data istri dan orangtua tetep tidak bisa,negatif,pemesanan,bookbedaid
7858,7858,4.4.8,id,merlin,6,2,saat mengisi metode pembayaran kenapa cuma bank mandiri saja apa tidak bisa pakai metode yang lain,negatif,pembayaran,metodebayar
7859,7859,4.4.8,id,a71,6,5,sangat membantu pembelian dan pemesanan tiket,positif,feedback,baik
7860,7860,4.4.8,id,a51,6,1,beli tiket waktu bayar ternyata udah melampaui waktu yang ditentukan tapi saldo saya sudah terpotong tapi di aplikasi tidak ada tiket saya telpon call center sudah habis pulsa banyak cs malah muter ngomong nya suruh nunggu terus menit nunggu tidak hasil masih suruh nunggu mau pesan tiket kereta aja kok ribet banget repot,negatif,pemesanan,bookbedaid
7861,7861,4.4.8,id,2026,6,1,loading terlalu lama,negatif,error,error
7862,7862,unknown,id,kate,6,5,sangat membantu sekali terima kasih kai,positif,feedback,baik
7863,7863,4.4.7,en,a5y17lte,6,4,mungkin bisa ditambahkan untuk bisa memberi review rating setiap perjalanan yang sudah dilampaui seperti pada aplikasi ojek online jadi keluhan bisa disampaikan oleh pelanggan,netral,feedback,lain
7864,7864,4.4.7,en,a5y17lte,6,4,bagus sekali pembayaran sudah bisa menggunakan qris jadi lebih mudah,positif,feedback,baik
7865,7865,unknown,id,ginkgo,6,3,kenapa ya mau daftar kok tidak bisa,negatif,registrasilogin,registrasi
7866,7866,4.4.8,id,a50,6,5,aplikasi sering nggak bisa menampilkan tiket ka,negatif,pemesanan,eticket
7867,7867,4.4.8,id,lancelot,6,3,kok sekarang pembayaran pilihannya tidak ada yang pake linkaja ya sekarang cuma tersedia kartu debit pilihan cuma itu aja apa ya harus kembali jaman dulu beli manual saja,negatif,pembayaran,metodebayar
7868,7868,unknown,id,cactus,6,1,ini kenapa setelah tes genose di aplikasi tes covid tidak bisa kebuka loading terus besok mau berangkat nih,negatif,error,error
7869,7869,4.4.8,id,a21s,6,3,saya mau beli tiket tapi setiap saya melengkapi data selalu terjadi error di aplikasi dan berakhir saya tidak bisa memesan,negatif,pemesanan,errorpemesanan
7870,7870,4.4.8,en,lavender,6,2,setelah di update tidak bisa beli tiket kurang dari jam keberangkatan tolong kembalikan ke versi yang lama,negatif,pemesanan,errorpemesanan
7871,7871,4.4.7,id,santoni,6,1,refund dari aplikasi hanya bisa beberapa bank sangat sedikit sekali juga tidak ada menu refund via ewallet kacau sudah refund harus sesuai nama pemesan tiket bank yang disediakan sedikit sekali perbaiki lah bumn kok begini,negatif,feedback,lain
7872,7872,4.4.7,id,A37f,6,5,terima kasih kai,netral,feedback,lain
7873,7873,4.4.8,id,platina,6,5,aplikasi kai access setelah update kok nggak bisa untuk booking go show,negatif,pemesanan,errorpemesanan
7874,7874,4.4.8,id,ASUS_X00T_2,6,1,tolong di kasih tombol bayar langsung ngelink ke linkaja pas lihat saldo saldo kosong pas saldo sudah di isi balik lagi ke kai access eh tombol bayar nya tidak ada,negatif,pembayaran,errorpembayaran
7875,7875,4.4.8,id,olive,6,5,mantap kali ini aplikasi,positif,feedback,baik
7876,7876,4.4.4,id,gt5note8lte,6,5,ok,positif,feedback,baik
7877,7877,4.4.7,id,j6lte,6,4,asli dari kai,netral,feedback,lain
7878,7878,4.4.8,id,crownlte,6,4,tepat waktu,positif,feedback,lain
7879,7879,4.4.4,id,1601,6,5,good,positif,feedback,baik
7880,7880,4.4.8,id,1718,6,1,punya saya versi aplikasi sudah dan pengembangan versi di hp selain vivo saya sudah banyak metode pembayaran dan di hape saya masih pembayaran cuma satu metode yaitu metode kartu debit,negatif,pembayaran,metodebayar
7881,7881,4.4.8,id,gto,6,5,kai asik banget keretanya bagus,positif,feedback,lain
7882,7882,4.4.8,id,RMX2189,6,4,kalo bisa tambahkan pembayaran pake dana juga soalnya saya tidak punya linkaja,netral,pembayaran,metodebayar
7883,7883,4.4.8,id,ginkgo,6,3,untuk pemesanan sedikit susah apalagi untuk ka lokal nama penumpang pertama tidak bisa diganti,negatif,pemesanan,bookbedaid
7884,7884,4.4.8,id,1902,6,1,aplikasi sangat membingungkan tidak jelas menyusahkan orang tua lebih baik naik bis saja tidak ribet,negatif,feedback,lain
7885,7885,4.4.7,id,j3xlte,6,5,sangat bagus,positif,feedback,baik
7886,7886,4.4.8,id,OP4B80L1,6,3,aplikasinya cukup bagus memudahkan penumpang untuk pesan tiket kai tanpa harus datang ke stasiun tapi ada beberapa yang harus diperbaiki seperti saat salah plih metode pembayaran tidak ada menu ganti metode pembayaran kita harus pesan baru dan plih seat baru,negatif,pembayaran,errorpembayaran
7887,7887,4.4.8,id,OP4B80L1,6,3,tidak ada menu hapus riwayat pemesanan tiket sukses selalu dan semoga selalu maju,negatif,pemesanan,eticket
7888,7888,4.4.8,en,RMX1851,6,1,kenapa hari ini mau booking tiket kereta api lokal susah sekali apa ada perbaikan ka,negatif,pemesanan,errorpemesanan
7889,7889,4.4.8,id,ginkgo,6,3,cara mengganti nomor telfon gimana ya,netral,pengaturan,editprofil
7890,7890,4.4.8,id,RMX2001L1,6,1,sudah kesekian kalinya kursi saya ada yang menempati dan orang tersebut tidak mau pindah pura pura tidur saya merasa sangat tidak nyaman mohon untuk disampaikan ke bagian terkait terima kasih,negatif,feedback,lain
7891,7891,4.4.8,id,j7y17lte,6,2,awal nya enak enak aja tapi hari ini mau pesan tiket kereta tiba tiba data diri akun berubah sendiri dan sulit dibenahi bikin jengkel saja,negatif,pemesanan,errorpemesanan
7892,7892,4.4.7,id,1938,6,4,aplikasinya sudah bagus pembayaranya lengkap tapi tidak semua bisa saya sudah coba tf lewat atm tidak ada yang bisa untung ada indomart walaupun jauh tapi bisa terima kasih indomart,negatif,pembayaran,errorpembayaran
7893,7893,4.4.8,id,a51,6,1,yth admin kai access semenjak update sistem menjadi aplikasi tidak bisa digunakan untuk pemesanan tiket go show seperti sebelumnya ketika masuk menu tambah penumpang lanjutkan muncul report cannot read property to string of null ini sangat menghambat mobilitas saya karena harus membeli langsung tiket go show di loket sementara loket di stasiun tugu tidak melayani pembayaran non cash tolong segera diperbaiki sistemnya ingat kepuasan konsumen sangat berpengaruh terhadap laba dan reputasi,negatif,pemesanan,errorpemesanan
